"gene_id" "Cu_deficient" "Cu_deficient_crr1" "Cu_deficient_crr12" "Cu_sufficient" "Fe_deficient_Min" "Fe_limited_Min" "Fe_repleted_Min" "H2O2_t0" "H2O2_t05" "H2O2_t1" "N_deprived" "N_repleted" "S_deprived" "S_deprived_ars11" "S_repleted" "S_repleted_ars11" "singlet_4A" "singlet_sor1" "TAP_recipe1" "TAP_recipe2"
"Cre06.g283100" 13.2546 20.0541 12.0905 10.8621 15.5869 22.038 18.5358 13.0334 12.1979 12.2921 9.86915 10.965 18.4225 11.1058 12.0247 11.59 9.10812 10.369 7.93776 10.215
"Cre06.g283200" 8.75855 5.8045 11.325 7.11801 11.3912 12.1838 12.9792 11.3069 14.2657 13.8021 7.9899 6.90689 10.0983 5.29816 12.7202 10.2964 5.94016 3.02835 4.80186 5.07096
"Cre06.g283300" 46.4142 36.6172 37.9403 50.0265 27.2432 24.67 30.5605 31.6996 27.1439 27.2817 32.8927 36.4059 36.2122 49.3394 39.7889 44.425 68.3484 39.748 36.4426 33.2256
"Cre06.g283550" 7.97327 9.17782 5.55888 6.5509 10.7095 12.1982 11.6876 10.2743 11.8502 9.72389 11.0021 12.4748 10.8532 5.89522 8.90046 9.93794 9.00317 10.2252 7.65813 10.3256
"g6595" 9.73088 5.33834 9.61314 9.33836 4.28697 3.51542 4.49536 7.88387 8.62835 10.1062 8.3322 10.6119 7.38355 8.39512 11.6184 14.0536 8.32811 15.4309 7.27747 7.65046
"Cre06.g283700" 4.09379 2.32902 2.82708 4.29902 3.14438 2.59767 3.05939 4.44164 2.30776 1.91684 4.55293 3.23204 2.85598 2.62211 3.39546 2.48379 1.89579 2.14365 2.61064 3.09369
"Cre06.g283750" 24.7821 16.9192 19.0762 28.2495 18.9304 13.0803 22.5009 24.3373 21.6136 19.2389 7.60336 23.2733 12.2794 17.5522 29.5139 18.264 14.1722 8.45124 26.9012 24.241
"Cre06.g283800" 4.76927 1.78721 3.12631 3.60866 5.68376 6.03904 5.91518 3.4737 3.93513 3.98656 1.90292 4.97109 6.27234 0.955658 2.89283 3.98476 2.29734 6.1098 3.03489 3.79514
"g6599" 0.0395101 0.102392 0.0226933 0.00828761 0.30702 0.19421 0.0439173 0.0563964 0.0446954 0.0437863 0.296627 0.144357 0.0392898 0.134967 0.123705 0.0227536 0.00508564 0.100146 0.00303517 0.012746
"Cre06.g283850" 7.69978 3.15604 2.0086 5.46838 9.24404 8.74053 9.1845 4.79938 4.62224 4.71528 4.12198 4.59304 5.60774 3.09757 2.81766 7.12231 0.999877 2.59051 3.93256 3.27153
"Cre06.g283900" 14.1192 1.08272 2.98481 16.6536 4.19996 2.96188 5.45849 12.1336 37.6077 53.732 4.45543 6.06868 1.49423 14.2043 2.74248 1.29803 0.981765 3.87829 8.10537 7.48775
"Cre06.g283950" 1469.6 2334.51 1113.55 1659.27 436.898 272.436 387.46 1653.04 1194.7 968.64 9.94888 694.456 864.367 216.979 1211.01 1199.11 4392.38 4005.74 5956.55 5858.99
"Cre06.g284050" 64.9053 84.8629 90.1993 70.4098 10.8284 8.07579 13.2256 33.2055 34.6302 30.3218 8.688 13.2617 8.81281 9.2437 13.253 10.2131 12.7077 5.53561 20.3404 20.5778
"Cre06.g284400" 2.10484 3.7604 4.60453 3.44966 1.36221 1.53589 0.868165 2.62629 2.16697 3.52897 1.13471 2.82222 1.58727 0.770424 5.34827 7.35931 0.563168 0.350845 1.87643 1.08825
"Cre06.g284500" 18.6976 6.77779 7.3132 21.9784 6.60823 6.28463 5.60338 13.2376 10.2639 7.36901 6.26468 8.5431 7.86253 13.9913 12.248 7.50581 5.45082 4.81894 9.17788 9.23325
"Cre06.g284550" 28.0456 5.65184 15.473 30.1763 6.25511 4.32924 7.19826 17.9483 9.35813 3.20964 9.07573 13.4799 6.6384 14.0864 15.82 17.3409 4.59176 2.84717 14.3638 14.1419
"Cre06.g284600" 684.281 379.784 449.148 709.869 155.207 75.8946 217.503 610.171 534.09 475.476 12.9963 330.293 59.3455 18.846 411.405 299.448 805.407 280.239 987.355 1006.5
"Cre06.g284650" 27.1795 20.8152 21.9138 25.2526 17.6485 14.9904 19.3161 23.8278 26.3946 24.1318 8.20509 23.7573 8.87149 8.16562 17.9981 14.9807 5.82639 10.6467 26.2145 26.2696
"Cre06.g284700" 37.9486 13.847 26.7729 43.7744 12.4173 10.5813 15.6278 17.6645 14.8463 10.7033 11.2149 13.8471 22.9831 12.0693 31.3187 19.9299 4.72809 4.18699 18.7537 22.6284
"g6620" 0.459992 0.607053 0.370028 0.315525 0.151497 0.288405 0.147451 0.148384 0.15922 0.168132 0.0635641 0.0673488 1.10418 1.72547 0.631825 0.46679 0.321071 0.395182 0.0307202 0.00853041
"Cre06.g285000" 2.12445 3.67832 3.40042 2.05225 2.40025 3.0019 2.06273 1.06432 0.413376 0.261522 5.78771 2.99375 3.4509 1.95309 1.86654 1.9548 2.00649 1.35655 1.87345 1.601
"Cre06.g285050" 0.519266 1.18486 0.255421 0.325393 1.14194 1.94611 0.981102 0.241768 0.805118 1.06802 1.30598 0.21456 0.554252 0.332427 0.219838 0.492665 0.386898 0.143086 0 0.0574478
"Cre06.g285100" 2.72495 1.73444 2.07653 2.98254 2.06276 1.95072 2.0463 2.33764 1.05586 0.907437 2.96969 1.3014 1.96283 3.36648 1.94406 1.68882 0.558009 0.868745 2.082 2.6522
"Cre06.g285200" 13.7573 14.0984 11.8275 14.0711 10.2283 6.92159 8.98808 13.7924 10.266 8.31119 12.1812 16.8139 12.2352 4.61066 15.0236 11.5204 5.57106 8.78312 9.48685 12.9636
"g6631" 2234.73 3735.19 2432.81 2648.46 1655.49 1099.23 1492.15 2775.76 1652.37 975.45 157.906 2664.75 695.944 843.838 1759.16 1739.71 2583.23 2330.03 4280.63 4276.98
"Cre06.g285300" 4.35607 3.76078 4.13252 4.23168 5.85125 4.19357 5.65431 4.92769 2.74156 1.68616 3.67144 3.44392 3.32547 2.443 2.79258 2.5727 2.99012 2.64739 2.74406 3.99252
"Cre06.g285500" 4.87622 6.9439 3.88406 4.89109 6.58281 6.3708 7.26378 6.28798 6.95912 7.80584 5.39596 4.038 5.4213 5.3746 4.3206 4.70707 6.71093 14.778 5.22613 8.11337
"Cre06.g285550" 0.538188 0.113439 0.987721 0.137405 0.305506 0.202238 0.184541 1.59163 1.37345 1.06119 0.0852141 0.0790045 0.0624517 0.171273 0.0287455 0.0930425 0.231253 0.705908 0.356128 0.809236
"g6638" 1.0177 0.449794 2.68885 0.645665 1.05604 0.403417 1.65506 2.30161 2.46875 2.03455 0.0121718 0.0147715 0.444788 0.0812934 0.0133706 0.0209025 0.907202 4.24063 3.1171 3.18719
"g6645" 0.172613 0.487602 0.727449 1.12908 0.23225 0.177981 0.155758 0.0371252 0.0386995 0.243982 0.0469104 0 0.704325 0.424191 0.272224 1.61947 0.853349 0.623794 0.162393 0.150213
"Cre06.g286050" 6.25999 7.044 6.67777 5.75436 3.05983 1.90512 2.81468 4.26736 5.66244 4.37762 5.57831 3.90578 6.29789 4.90651 5.71771 4.85592 3.99455 4.1114 5.03631 4.97454
"Cre06.g286150" 1.64703 3.34491 2.4605 2.15736 4.35154 5.94978 2.64418 3.15341 3.84382 4.49169 3.84858 4.38469 2.30374 13.5589 1.90888 2.19293 6.88615 6.57827 4.13456 4.51078
"Cre06.g286250" 45.5661 46.5058 36.6491 51.7826 24.8437 14.5012 29.5251 48.1072 35.8319 27.2789 21.8894 43.733 15.8189 5.75972 46.3229 30.2825 29.4815 16.8695 45.6505 44.0182
"Cre06.g286400" 9.42765 5.45529 6.38423 11.1499 5.29112 3.93569 4.48558 10.9791 13.0347 16.2886 7.45879 10.107 5.91199 5.28132 7.99295 6.11152 5.52558 5.55525 7.92869 6.72164
"Cre06.g286500" 5.90647 5.96524 6.23247 6.62589 8.5643 8.30758 8.46612 7.52806 5.76982 4.92449 7.7003 7.29994 7.66084 9.22833 6.96919 7.13992 4.07671 7.33605 7.12448 6.07821
"Cre06.g286600" 9.17512 8.91436 7.41553 7.70333 9.35283 8.80907 9.5929 9.88121 12.7695 11.7423 7.31303 9.83942 9.44972 8.64958 8.21632 12.3978 2.99626 6.24369 7.17487 5.63472
"Cre06.g286750" 5.75697 5.15355 4.90361 5.74014 9.27832 9.99741 9.78799 5.98689 4.42978 4.06521 5.29933 6.31409 5.46983 8.39907 6.09948 7.20585 3.33231 7.99022 7.00319 8.33991
"Cre06.g286800" 8.72353 9.87445 7.79965 8.6905 7.10864 10.0878 8.79512 12.1764 13.2932 12.2656 3.98326 8.32258 4.38665 5.55783 10.3227 12.1605 4.80433 2.87988 11.2151 12.0104
"Cre06.g286900" 2.42024 1.51324 2.48743 2.53067 4.79537 4.27712 5.05886 2.34471 2.3987 2.03764 2.62397 2.14459 3.23712 4.58573 2.55013 3.23226 1.12146 1.37732 2.16239 2.86601
"Cre06.g287000" 0 0.169542 0.245931 0.0610555 0.0585829 0.0411501 0.0634641 0.0651548 0.187289 0.582725 0.204073 0.413091 0.246861 0 0.13765 0.0598726 0.0928259 0.0385175 0.111667 0
"Cre06.g287050" 2.1608 0.63756 1.38184 2.25152 0.673798 1.01684 0.745934 1.49707 2.49213 4.08009 2.33469 1.5345 84.0448 0.407504 3.71707 0.415724 6.8014 8.30963 2.95644 4.39796
"Cre06.g287150" 0.868258 0.729747 0.987355 0.884906 1.46405 1.35114 1.57412 0.84806 0.693885 0.816506 1.5021 1.57216 1.10538 1.70307 0.944592 0.995824 0.730364 1.52729 1.24767 1.02767
"Cre06.g287176" 4.28775 6.17573 6.12903 3.76215 9.42029 9.77265 10.0492 4.77867 5.69217 4.85236 13.6292 8.94029 7.22848 12.8911 6.00718 6.87323 2.09217 3.99739 5.00916 4.42179
"g6673" 6.88992 8.27907 7.75446 7.67566 7.50074 6.55662 6.09024 4.35887 7.28674 9.39313 6.39216 9.03613 9.51303 13.9823 11.4685 12.1087 8.93801 6.74193 5.3063 5.79595
"Cre06.g287300" 4.4629 4.38867 10.4542 2.50627 9.76236 5.88198 7.65776 4.71582 6.43915 4.62538 4.34995 1.31233 7.47526 0.426521 0.684228 0.445956 0.490218 0.948519 6.17627 8.24354
"g6677" 4.58322 3.27881 1.50303 4.1379 3.09575 5.1886 4.33806 0.504595 2.13669 2.26291 10.8957 3.34918 3.35221 0.686296 2.83951 2.39633 0.204614 0.397127 0.550102 0.636483
"g6679" 1.02586 1.38023 1.73983 1.1256 0.970798 0.667785 0.912293 0.93382 0.689297 0.746982 1.03907 0.86955 0.945814 0.957679 1.41965 3.46158 1.65721 1.59825 2.24464 1.80345
"Cre06.g287700" 2.8668 1.93835 2.43846 2.95282 4.25061 4.05754 4.94496 4.69026 5.47567 5.67898 4.15257 2.67426 6.39284 1.91193 3.33051 2.29918 2.16156 2.31192 4.98408 4.12237
"Cre06.g287800" 20.041 18.3209 16.0802 18.8631 51.2293 77.1977 54.8309 22.5801 24.8461 29.1096 40.8787 25.8814 24.1934 118.99 23.4368 27.2019 45.3198 27.9825 20.7963 21.3155
"Cre06.g287850" 7.14594 3.61372 4.06543 7.67168 21.8271 25.5538 30.1085 4.10495 5.31075 5.43491 8.39504 5.24153 5.23981 3.16354 6.53454 5.29568 3.23408 1.72486 6.48676 6.27572
"Cre06.g287950" 2.41187 2.37081 7.92738 2.01765 3.50141 3.02898 3.16068 1.30947 1.42449 3.24173 6.45797 3.88441 4.8437 13.315 3.06663 4.15361 1.8021 8.75473 1.6845 1.71912
"Cre06.g288000" 0.0616044 0.0787765 0.1404 0.0695927 0.109171 0.166343 0.102003 0.0420345 0.0734988 0.0857917 0.314432 0.0604815 0.155521 0.342504 0.0743171 0.139884 0 0.0504545 0.0567568 0.0526364
"Cre06.g288100" 3.97306 6.18649 4.4071 4.699 2.17298 1.30267 1.66392 3.35699 2.91804 3.59613 1.87047 3.66136 3.37902 1.86597 6.70504 9.37353 2.51171 2.28267 3.54259 3.68285
"Cre06.g288450" 3.15863 2.92905 2.46942 2.98695 4.33161 4.02901 4.53205 3.82898 3.08299 2.75085 4.18947 3.31712 1.6963 4.14085 2.29031 2.0446 3.72279 7.86318 3.21797 4.50288
"Cre06.g288650" 13.3617 8.91774 11.9483 17.2189 5.10527 3.9295 5.88065 12.716 10.2547 7.17871 6.32644 9.19508 4.64254 8.33453 13.0761 9.67486 7.0701 8.77256 12.4071 11.94
"Cre06.g288700" 41.6258 47.1985 63.4719 42.6358 106.534 83.2227 133.877 61.4663 53.8623 49.216 57.1535 123.773 28.7973 60.0852 29.8577 35.6748 173.017 190.544 50.3567 50.0019
"Cre06.g288750" 13.2846 11.4058 10.3494 16.0488 8.77714 8.91919 8.45473 13.7293 15.6375 17.0673 7.97687 16.1311 12.005 14.5025 17.8973 14.5325 8.25832 7.3795 8.93319 8.76938
"Cre06.g288850" 11.7396 9.57052 6.90624 13.2595 2.79805 2.01896 2.73911 3.21846 4.69296 5.54431 10.6857 12.0555 9.42902 5.06567 8.05767 8.58761 20.7091 16.982 6.48137 6.25477
"Cre06.g288950" 3.25413 8.11296 5.35072 3.80223 23.1633 15.5018 22.5159 7.24268 4.55367 4.5952 8.20096 12.3164 6.10046 3.36321 4.44435 3.69942 7.07079 10.9756 8.24761 7.14374
"Cre06.g289000" 0.385555 0.632463 0.648342 0.495217 0.374191 0.385856 0.244888 0.702572 0.363708 0.3794 0.153686 2.61012 0.359001 0.0893496 1.42868 2.63989 0.000255537 0.149662 0.656328 0.544653
"Cre06.g289300" 8.07786 3.10365 2.87741 6.84944 0.557394 0.341804 1.27564 1.75175 2.15073 1.80669 1.00957 5.1013 0.383263 0.332652 3.70953 1.61391 0.15482 0.0218192 2.29485 1.56872
"Cre06.g289350" 2.58612 3.29943 2.76767 2.87246 3.11168 2.9823 3.00962 2.0453 1.60803 1.86744 3.87312 2.59223 4.05724 4.24386 2.75475 2.76933 3.8112 3.61016 1.95765 2.13096
"g6715" 1.19723 6.69362 5.06082 1.68362 0.737479 0.738773 0.767424 2.18253 3.81868 3.09708 8.56375 5.12959 8.88682 3.94383 5.20218 4.04378 1.0584 3.34522 2.49898 2.74354
"g6716" 0.0882943 0.244949 0.0166301 0.05412 0.567815 0.626777 0.418348 4.69294 4.74015 3.41838 3.65011 3.08469 16.2777 5.25718 9.30843 8.70023 4.70512 3.29156 3.04797 4.23657
"Cre06.g289450" 1.64182 1.25355 1.95653 1.56629 2.21217 2.34007 2.44273 1.72202 1.15593 1.41656 3.13638 2.06446 2.00852 2.36133 1.83112 1.98518 1.46544 2.50135 1.45395 1.51621
"Cre06.g289600" 1.81567 2.08563 1.69322 1.38185 1.57009 1.88851 1.87435 1.41614 1.39634 0.849761 0.894678 0.668594 1.7538 0.935197 1.11256 1.16891 0.828176 3.71699 1.47926 1.38251
"Cre06.g289800" 3.88159 3.27318 2.43969 2.96916 4.52724 5.005 4.54444 5.27017 5.27072 4.15521 2.23641 2.17092 5.33651 4.55973 3.25055 4.25173 1.64419 1.63543 1.19837 1.30698
"Cre06.g289850" 8.67271 12.8856 8.96195 7.21862 11.0068 9.04952 9.80235 5.80441 6.07851 8.04162 19.0793 13.5483 12.7754 17.9757 8.89208 8.37851 34.5121 17.4195 6.28958 6.649
"Cre06.g290050" 1.76133 1.05342 3.26063 2.45679 4.40236 3.76957 4.56102 5.41815 3.53857 3.06814 0.839176 1.08736 2.31974 1.67983 2.24711 3.44355 2.13151 1.4815 4.31568 4.92463
"g6731" 19.6202 6.14521 13.806 21.4671 8.38835 6.86062 8.47581 14.9811 11.9831 8.28641 6.89176 12.8214 9.62132 13.8196 14.2972 9.05197 3.90822 5.48602 11.9562 9.41123
"Cre06.g290300" 6.1281 3.79845 3.07172 5.72532 2.79809 1.11357 3.04835 3.99959 5.27862 5.92766 1.64858 2.97297 1.23685 0.499711 3.30406 2.94747 4.50012 6.01739 7.2095 7.46634
"Cre06.g290350" 26.963 24.7388 23.2091 30.3956 33.494 35.1937 33.6663 38.5245 39.2466 47.3108 22.8225 33.6048 25.6653 46.068 30.5463 24.6644 100.162 128.988 42.2524 52.8202
"g6736" 2.92253 4.8781 2.54677 3.27258 3.3389 3.38502 3.58372 3.96711 1.47205 1.01367 3.21941 3.94061 2.50246 1.79905 2.38492 3.198 2.19168 1.47031 4.31002 4.17983
"Cre06.g290450" 9.28778 5.43333 9.58415 11.2141 11.8768 11.6487 11.4158 13.1139 13.3662 10.5828 8.96939 11.9657 9.15183 7.04276 8.09576 7.63687 4.29075 6.52253 9.4481 10.2719
"Cre06.g290500" 3.12705 2.12639 2.64899 2.71905 2.78878 2.79886 2.74168 2.05334 1.39649 1.47378 6.44419 3.56556 5.64638 22.9015 3.66906 5.00726 3.16205 8.8124 2.60168 2.70073
"g6739" 0.0109837 0.185972 0.821926 0.0347995 0.00457024 0 0 0.0213638 0.027129 0.0537079 0.791377 0.448335 0.0724149 0 0.0153046 0.0209554 0.138573 0 0.0524697 0
"g6740" 1.27372 1.11575 3.99888 1.20829 0.0104133 0.00669305 0.0114751 1.19061 0.729531 1.35364 1.68506 0.713264 1.05593 1.02448 0.440537 1.3496 9.39589 2.26837 1.07487 0.748085
"Cre06.g290850" 8.31147 12.0128 9.30826 7.06876 9.90919 13.6417 9.01699 7.28434 8.09812 9.39921 11.8025 8.42073 12.6518 5.10156 10.809 11.6525 8.93528 6.37562 13.5483 13.9813
"Cre06.g290900" 8.83073 13.7758 7.01357 6.93665 21.3683 30.0476 22.5804 9.86375 10.1764 12.1359 12.1932 22.2306 10.0348 6.59339 8.82906 10.4077 3.44992 5.8654 11.8525 8.62055
"g6744" 1245.16 912.558 698.282 1259.01 3355.18 3917.8 3643.75 1461.02 1250.48 1410.25 1486.09 1395.23 804.635 749.339 504.857 527.325 4414.95 3006.13 2741.52 2718.85
"Cre06.g291100" 9.79238 10.5776 5.9269 6.70916 16.8425 21.7336 17.5097 7.73094 7.6247 10.6139 14.3882 11.46 10.2224 13.5086 7.26876 9.0873 13.7046 6.82534 6.2867 6.03767
"Cre06.g291150" 16.5148 15.2731 14.2444 20.4886 3.36553 2.46194 4.22509 17.7231 17.2006 15.1538 5.96779 9.45206 6.8528 9.15273 15.0522 8.64382 9.30833 9.17366 27.9725 27.4596
"Cre06.g291200" 9.31789 9.07027 6.50376 10.3387 16.6903 18.4605 15.1213 13.9662 5.8324 4.70717 14.7964 14.3115 10.4975 12.0634 5.56698 9.26463 18.8395 20.792 8.24481 9.20539
"Cre06.g291300" 22.0786 10.8941 11.1061 23.0043 18.3776 17.2547 17.8919 19.0458 16.5936 19.4186 10.1985 15.3756 11.2033 14.7972 14.3631 11.2162 8.97176 7.74714 11.1065 9.45254
"g6757" 3.84241 5.74036 4.66514 3.8421 4.46308 5.33386 4.41996 4.72623 4.38904 4.08538 5.3242 4.69794 5.01386 4.20537 5.2141 4.97905 2.17118 4.14514 2.79828 4.0249
"Cre06.g291700" 23.3067 26.2057 16.4069 16.6755 30.8561 36.5661 38.9325 16.6112 17.0752 14.5919 18.5348 14.6986 18.0836 12.6643 13.9788 12.2471 14.8151 28.512 9.63795 11.9815
"Cre06.g291800" 7.15478 7.09816 7.62513 7.36168 10.6326 12.7651 10.383 9.93459 11.8934 16.1856 8.19446 9.71782 8.32171 10.4668 7.58089 5.59533 7.10189 10.3678 10.6726 7.96755
"Cre06.g291950" 19.4294 12.312 16.4418 21.5361 10.214 11.6166 9.64797 11.7517 19.894 25.7979 23.3936 17.2278 15.4646 318.478 29.118 31.4456 17.5596 30.8696 19.5099 22.7076
"Cre06.g292150" 3.07104 2.35463 3.31789 3.19897 2.88912 2.45609 1.8524 2.10612 2.93361 2.38866 6.72742 2.61576 4.10645 2.46693 2.92667 4.05526 0.800861 1.3564 2.01831 2.45178
"g6771" 17.0321 27.8506 9.45743 11.7652 1.87566 6.40875 1.27241 7.46607 3.87695 10.2531 82.4573 65.0545 0.983846 1.5894 0.700679 4.01589 5.95897 0.262586 1.12112 1.85471
"g6773" 5.86473 2.39964 2.3088 6.26907 36.8257 27.4484 48.8429 13.4197 14.8679 18.142 1.62973 4.98339 2.06548 2.80853 1.63011 0.798376 55.2914 37.6739 22.8184 29.3011
"Cre06.g292400" 13.1072 13.0839 9.91709 14.4876 15.7796 13.8583 15.3838 18.4011 16.8592 15.8629 14.1756 13.4845 13.2079 13.7608 12.695 8.40015 21.2791 13.9742 13.1928 15.3501
"g6777" 13.3236 18.5042 7.26198 12.3383 26.1243 26.4455 19.2705 17.7412 14.3613 17.0363 20.2335 28.5274 9.89159 4.38928 13.1229 12.3652 15.1846 12.2557 24.2882 23.2641
"Cre06.g292650" 5.57189 3.22984 6.1672 5.70167 5.69069 7.6054 5.12162 5.16555 5.92334 6.15902 6.75115 5.40727 4.07106 6.43001 5.54781 5.44765 5.51587 7.05297 5.18467 4.74061
"Cre06.g292700" 23.8298 19.6238 23.4709 23.2698 17.9178 20.4076 18.2542 19.536 31.9574 49.0512 17.0701 18.6705 20.5755 54.3473 21.541 23.0404 29.874 21.6541 19.0887 21.6554
"g6782" 0.0375673 0.0488913 0.0354175 0.0852646 0.0392804 0.0891804 0.102774 0.0327922 0.0225334 0.0979291 0.026331 0.0107373 0.00988465 0.0033768 0.00661148 0.0492032 0.287085 1.90817 0.00956618 0.0910252
"Cre06.g292850" 0.896155 1.60632 1.71225 1.22319 0.889215 0.58221 0.523559 1.27986 0.839705 1.18472 0.775543 2.59938 0.917578 0.232727 2.34569 4.43563 0.0973836 0.149218 1.1428 1.59785
"Cre06.g292900" 7.09277 9.04475 8.95682 6.82181 9.22107 16.9494 8.62097 4.2853 9.29652 11.6146 8.48936 5.69828 5.79453 13.4036 5.03702 4.203 9.57702 3.5714 6.1133 7.04831
"Cre06.g292950" 16.0747 21.5835 16.9713 17.1995 19.6588 18.0655 19.1536 18.6247 22.4706 21.2487 10.1402 19.4919 18.9416 28.5683 24.389 25.2142 3.63944 6.49944 8.02863 10.0966
"Cre06.g293250" 6.05267 7.41554 6.50476 5.48504 6.95914 5.78566 6.08857 6.31268 6.89002 8.03674 4.38723 6.29855 7.42258 3.06777 7.26693 9.11632 10.3509 5.6595 6.35775 7.39329
"Cre06.g293300" 6.38587 7.93168 8.24798 5.60221 12.7096 11.9512 13.1213 8.13652 5.91581 5.04301 17.5691 7.47867 13.2891 5.08673 6.78911 3.63492 3.46554 8.84565 7.15667 8.13475
"g6798" 3.23164 1.51709 2.81698 3.27227 2.0238 1.30349 2.39886 2.3163 2.20645 1.54335 2.4022 2.15389 2.40833 1.95517 3.21299 3.61532 0.929817 0.95589 1.20803 2.13726
"Cre06.g293700" 29.4122 34.8871 28.8637 36.6939 12.5388 13.1574 12.7286 34.9637 35.278 37.4341 20.6588 31.2949 20.067 25.8939 31.5008 26.9812 47.8369 28.7742 31.977 29.7154
"Cre06.g293800" 2.36544 6.11801 2.30739 2.25671 1.84493 2.03106 1.98886 1.93592 2.12816 2.20648 0.961894 1.35504 3.67974 2.79361 2.25614 2.65371 0.439645 0.874829 1.52879 1.61256
"Cre06.g293850" 88.7351 102.514 99.2433 97.5221 76.1021 68.6322 74.5724 77.6887 72.6243 66.4397 95.7007 102.204 76.7053 71.4925 81.6426 76.8 170.691 165.968 94.7932 96.6718
"Cre06.g293950" 173.432 62.4145 156.396 202.525 60.968 60.6194 110.047 185.178 159.188 173.121 39.2147 106.398 38.9207 33.5966 275.547 164.361 17.1229 9.13148 262.09 265.612
"Cre06.g294150" 0.202917 0.0950762 0.143752 0.248955 0.234953 1.09681 0.298504 0.241483 0.18641 0.256092 0.183877 0.232814 0.547186 0.0858809 0.449745 0.453679 0.431533 0.464669 0.323918 0.201491
"g6813" 1.05248 0.451098 0.580513 0.950573 0.00794502 0.0133414 0 1.27351 0.85832 1.01295 2.88069 4.4388 0.527719 0.679847 0.54439 0.799751 1.87232 0.922904 0.617637 0.580512
"Cre06.g294400" 11.4117 12.5052 9.31449 11.0784 20.0859 23.6463 20.0243 14.521 12.2307 13.7586 17.6867 16.0156 14.7059 15.7435 11.3836 11.7131 6.37878 13.2224 12.7451 11.3974
"Cre06.g294450" 9.30101 20.2407 19.0861 8.46418 27.1871 27.9991 22.8963 13.6699 10.402 7.75963 39.6383 28.8793 17.0785 14.7532 15.8173 15.553 30.0496 30.0194 22.6058 28.2734
"Cre06.g294500" 2.96868 2.27837 1.22827 2.29177 1.23624 0.988012 1.36105 1.88812 1.05087 1.22696 1.24619 1.78812 1.3941 1.37556 2.03122 1.59281 1.76867 2.18157 1.27428 2.21161
"Cre06.g294550" 1.57615 0.682632 2.18206 1.71269 0.798781 0.244953 0.742675 0.487864 0.150152 0.078235 0.897975 1.37038 0.831275 0 1.24911 0.692628 0.241591 0.419083 0.544043 0.255086
"Cre06.g294600" 1.629 0.950473 1.93331 1.57452 2.38129 1.40706 1.94007 1.54028 0.306003 0.311915 1.04286 1.56074 0.417884 3.34024e-05 1.15845 0.723574 0.849993 0.942236 1.56791 1.71403
"Cre06.g294700" 1.96557 1.03429 1.77738 1.98482 1.66143 1.46158 1.69326 1.96326 2.77625 2.15882 2.14792 3.59333 2.45615 1.20952 2.30541 3.61631 0.465555 0.681538 1.84546 1.63263
"Cre06.g294750" 99.678 74.0568 95.855 111.63 59.9033 36.0128 63.9264 112.945 83.2867 63.162 17.3218 65.6896 13.7987 12.7163 94.6984 53.6401 68.4408 25.3065 88.2714 88.2348
"g6823" 0.0563857 0.558967 0.146925 0.375164 1.4207 1.22781 1.07634 0.450065 0.326751 0.386953 1.39331 0.594203 0.780113 1.00175 0.428583 0.111209 0.325829 2.03955 0.764182 0.23784
"Cre06.g294800" 3.54839 5.80304 3.75399 4.74834 2.7453 1.98517 2.27793 3.79982 3.07547 3.29232 3.0044 3.30978 4.75822 2.52839 5.66998 3.7825 4.62612 3.29123 4.31205 4.51681
"Cre06.g294900" 0.366281 0 0.195171 0.0677043 0.0899616 0 0.0972458 0.213461 0.203036 0.0352306 0.185953 0 0.284342 0.443792 0.191146 0 1.03525 0.630312 0 0
"Cre06.g294950" 400.078 237.318 298.763 385.553 240.517 217.395 290.673 472.326 404.348 344.395 233.926 217.867 72.5824 27.1875 200.867 133.923 178.651 299.633 373.362 377.411
"Cre06.g295050" 3.99838 3.73439 5.39874 2.97704 5.46939 6.02377 5.15229 1.89342 4.00663 5.29031 4.02112 3.96534 5.92416 25.7776 4.03741 5.74926 13.0443 18.0144 4.52336 4.34915
"Cre06.g295150" 13.5899 9.89421 9.49209 12.0218 10.9958 12.1709 13.1616 9.69707 11.8922 9.43627 12.0135 10.4261 13.3275 6.72551 10.2332 8.61547 7.55178 10.1235 8.03198 9.05957
"Cre06.g295250" 3.28141 4.128 5.09566 4.39104 1.58401 1.00703 1.80011 2.38556 1.80058 1.89912 2.42871 2.83884 0.818868 0.546257 2.02807 2.19168 1.28857 1.19012 2.65835 3.41403
"Cre06.g295350" 0.502368 0.451475 0.262891 0.58145 0.713131 1.26558 1.04099 0.809125 1.00771 1.10072 0.789442 0.180042 1.40685 0.925959 1.03003 1.70431 0.233941 0.805638 0.203099 0.188385
"Cre06.g295450" 59.2131 88.2556 114.278 55.1989 64.8019 59.5949 83.1683 78.2253 69.9804 64.4306 45.3759 115.879 27.4867 15.9987 53.0711 61.4699 779.8 210.254 124.331 116.332
"Cre06.g295500" 5.27583 8.03941 10.2492 4.43413 4.0965 3.38697 4.08437 1.94287 2.43434 2.50069 20.9092 7.00046 5.58462 6.28288 4.12186 3.74308 0.779803 1.51507 1.88492 3.07379
"Cre06.g295600" 10.803 8.98095 11.1796 11.5095 25.5292 37.4024 23.4407 8.25266 10.5593 21.9272 10.222 19.3895 10.0224 19.2939 9.89219 11.2926 4.45689 8.51875 7.86683 7.19419
